transaction_date,bank_id,bank_name,total_volume,transaction_count,avg_transaction_value,unique_customers,avg_value_per_customer,data_quality_score,day_of_week,day_name,month,month_name,quarter,year,week_number,is_weekend,transfer_volume,deposit_volume,withdrawal_volume,payment_volume,volatility_score,market_segment
2025-07-28,BNK002,Community First Bank,61296.09,497,123.33,424,144.57,93.6,1,Monday,7,July,Q3,2025,31,False,21453.63,15324.02,12259.22,12259.22,20.0,Medium
2025-07-28,BNK003,Metro Financial,64105.55,722,88.79,641,100.01,92.9,1,Monday,7,July,Q3,2025,31,False,22436.94,16026.39,12821.11,12821.11,12.0,Large
2025-07-28,BNK004,Regional Trust Bank,88488.27,750,117.98,469,188.67,92.5,1,Monday,7,July,Q3,2025,31,False,30970.89,22122.07,17697.65,17697.65,25.0,Medium
2025-07-28,BNK005,Digital Banking Corp,87556.09,1001,87.47,776,112.83,96.4,1,Monday,7,July,Q3,2025,31,False,21889.02,21889.02,17511.22,26266.83,18.0,Large
2025-07-28,BNK006,Heritage Bank,38366.51,279,137.51,170,225.69,96.0,1,Monday,7,July,Q3,2025,31,False,13428.28,13428.28,7673.3,3836.65,10.0,Small
2025-07-28,BNK007,Innovation Bank,51876.73,404,128.41,272,190.72,94.5,1,Monday,7,July,Q3,2025,31,False,18156.85,12969.18,10375.35,10375.35,22.0,Large
2025-07-29,BNK001,Premier Bank,101290.44,740,136.88,573,176.77,97.8,2,Tuesday,7,July,Q3,2025,31,False,35451.65,25322.61,20258.09,20258.09,15.0,Large
2025-07-29,BNK002,Community First Bank,70724.2,670,105.56,530,133.44,95.7,2,Tuesday,7,July,Q3,2025,31,False,24753.47,17681.05,14144.84,14144.84,20.0,Medium
2025-07-29,BNK003,Metro Financial,86819.74,729,119.09,515,168.58,99.3,2,Tuesday,7,July,Q3,2025,31,False,30386.91,21704.94,17363.95,17363.95,12.0,Large
2025-07-29,BNK004,Regional Trust Bank,41576.78,510,81.52,354,117.45,92.5,2,Tuesday,7,July,Q3,2025,31,False,14551.87,10394.19,8315.36,8315.36,25.0,Medium
2025-07-29,BNK005,Digital Banking Corp,112653.61,1091,103.26,875,128.75,95.2,2,Tuesday,7,July,Q3,2025,31,False,28163.4,28163.4,22530.72,33796.08,18.0,Large
2025-07-29,BNK006,Heritage Bank,39637.49,298,133.01,219,180.99,95.3,2,Tuesday,7,July,Q3,2025,31,False,13873.12,13873.12,7927.5,3963.75,10.0,Small
2025-07-29,BNK007,Innovation Bank,75453.52,510,147.95,363,207.86,92.5,2,Tuesday,7,July,Q3,2025,31,False,26408.73,18863.38,15090.7,15090.7,22.0,Large
2025-07-30,BNK001,Premier Bank,76786.01,740,103.76,556,138.1,93.3,3,Wednesday,7,July,Q3,2025,31,False,26875.1,19196.5,15357.2,15357.2,15.0,Large
2025-07-30,BNK002,Community First Bank,39623.08,366,108.26,232,170.79,99.1,3,Wednesday,7,July,Q3,2025,31,False,13868.08,9905.77,7924.62,7924.62,20.0,Medium
2025-07-30,BNK003,Metro Financial,74332.1,681,109.15,487,152.63,97.3,3,Wednesday,7,July,Q3,2025,31,False,26016.23,18583.02,14866.42,14866.42,12.0,Large
2025-07-30,BNK004,Regional Trust Bank,80903.24,959,84.36,809,100.0,99.5,3,Wednesday,7,July,Q3,2025,31,False,28316.13,20225.81,16180.65,16180.65,25.0,Medium
2025-07-30,BNK005,Digital Banking Corp,85112.95,678,125.54,600,141.85,93.2,3,Wednesday,7,July,Q3,2025,31,False,21278.24,21278.24,17022.59,25533.89,18.0,Large
2025-07-30,BNK006,Heritage Bank,44800.5,371,120.76,267,167.79,77.2,3,Wednesday,7,July,Q3,2025,31,False,15680.17,15680.17,8960.1,4480.05,10.0,Small
2025-07-30,BNK007,Innovation Bank,63410.25,590,107.47,382,166.0,97.9,3,Wednesday,7,July,Q3,2025,31,False,22193.59,15852.56,12682.05,12682.05,22.0,Large
2025-07-31,BNK001,Premier Bank,119228.26,845,141.1,653,182.59,94.8,4,Thursday,7,July,Q3,2025,31,False,41729.89,29807.06,23845.65,23845.65,15.0,Large
2025-07-31,BNK002,Community First Bank,83572.41,613,136.33,467,178.96,92.6,4,Thursday,7,July,Q3,2025,31,False,29250.34,20893.1,16714.48,16714.48,20.0,Medium
2025-07-31,BNK003,Metro Financial,89375.1,829,107.81,571,156.52,93.1,4,Thursday,7,July,Q3,2025,31,False,31281.29,22343.78,17875.02,17875.02,12.0,Large
2025-07-31,BNK004,Regional Trust Bank,55877.32,616,90.71,449,124.45,96.8,4,Thursday,7,July,Q3,2025,31,False,19557.06,13969.33,11175.46,11175.46,25.0,Medium
2025-07-31,BNK005,Digital Banking Corp,108009.6,782,138.12,488,221.33,95.8,4,Thursday,7,July,Q3,2025,31,False,27002.4,27002.4,21601.92,32402.88,18.0,Large
2025-07-31,BNK006,Heritage Bank,41360.81,333,124.21,282,146.67,79.7,4,Thursday,7,July,Q3,2025,31,False,14476.28,14476.28,8272.16,4136.08,10.0,Small
2025-07-31,BNK007,Innovation Bank,80863.7,976,82.85,704,114.86,96.1,4,Thursday,7,July,Q3,2025,31,False,28302.3,20215.93,16172.74,16172.74,22.0,Large
2025-08-01,BNK001,Premier Bank,94820.81,785,120.79,691,137.22,97.4,5,Friday,8,August,Q3,2025,31,False,33187.28,23705.2,18964.16,18964.16,15.0,Large
2025-08-01,BNK002,Community First Bank,103342.43,705,146.59,427,242.02,99.9,5,Friday,8,August,Q3,2025,31,False,36169.85,25835.61,20668.49,20668.49,20.0,Medium
2025-08-01,BNK003,Metro Financial,96227.45,1118,86.07,943,102.04,94.2,5,Friday,8,August,Q3,2025,31,False,33679.61,24056.86,19245.49,19245.49,12.0,Large
2025-08-01,BNK004,Regional Trust Bank,61965.9,495,125.18,353,175.54,85.2,5,Friday,8,August,Q3,2025,31,False,21688.06,15491.47,12393.18,12393.18,25.0,Medium
2025-08-01,BNK005,Digital Banking Corp,95921.36,669,143.38,478,200.67,93.7,5,Friday,8,August,Q3,2025,31,False,23980.34,23980.34,19184.27,28776.41,18.0,Large
2025-08-01,BNK006,Heritage Bank,40576.23,295,137.55,250,162.3,96.7,5,Friday,8,August,Q3,2025,31,False,14201.68,14201.68,8115.25,4057.62,10.0,Small
2025-08-01,BNK007,Innovation Bank,84932.18,811,104.73,681,124.72,96.4,5,Friday,8,August,Q3,2025,31,False,29726.26,21233.05,16986.44,16986.44,22.0,Large
2025-08-02,BNK001,Premier Bank,57598.01,426,135.21,332,173.49,95.3,6,Saturday,8,August,Q3,2025,31,True,20159.3,14399.5,11519.6,11519.6,15.0,Large
2025-08-02,BNK002,Community First Bank,49420.72,336,147.09,256,193.05,96.8,6,Saturday,8,August,Q3,2025,31,True,17297.25,12355.18,9884.14,9884.14,20.0,Medium
2025-08-02,BNK003,Metro Financial,51946.08,432,120.25,283,183.56,92.5,6,Saturday,8,August,Q3,2025,31,True,18181.13,12986.52,10389.22,10389.22,12.0,Large
2025-08-02,BNK004,Regional Trust Bank,22061.93,180,122.57,149,148.07,96.2,6,Saturday,8,August,Q3,2025,31,True,7721.68,5515.48,4412.39,4412.39,25.0,Medium
2025-08-02,BNK005,Digital Banking Corp,66835.24,780,85.69,571,117.05,78.1,6,Saturday,8,August,Q3,2025,31,True,16708.81,16708.81,13367.05,20050.57,18.0,Large
2025-08-02,BNK006,Heritage Bank,19135.42,203,94.26,145,131.97,81.8,6,Saturday,8,August,Q3,2025,31,True,6697.4,6697.4,3827.08,1913.54,10.0,Small
2025-08-02,BNK007,Innovation Bank,15358.52,143,107.4,121,126.93,93.2,6,Saturday,8,August,Q3,2025,31,True,5375.48,3839.63,3071.7,3071.7,22.0,Large
2025-08-03,BNK001,Premier Bank,35314.54,306,115.41,189,186.85,92.6,7,Sunday,8,August,Q3,2025,31,True,12360.09,8828.63,7062.91,7062.91,15.0,Large
2025-08-03,BNK002,Community First Bank,27117.68,191,141.98,146,185.74,99.7,7,Sunday,8,August,Q3,2025,31,True,9491.19,6779.42,5423.54,5423.54,20.0,Medium
2025-08-03,BNK003,Metro Financial,29832.49,357,83.56,224,133.18,92.4,7,Sunday,8,August,Q3,2025,31,True,10441.37,7458.12,5966.5,5966.5,12.0,Large
2025-08-03,BNK004,Regional Trust Bank,16909.91,135,125.26,82,206.22,99.6,7,Sunday,8,August,Q3,2025,31,True,5918.47,4227.48,3381.98,3381.98,25.0,Medium
2025-08-03,BNK005,Digital Banking Corp,22553.87,162,139.22,111,203.19,92.6,7,Sunday,8,August,Q3,2025,31,True,5638.47,5638.47,4510.77,6766.16,18.0,Large
2025-08-03,BNK006,Heritage Bank,10701.29,120,89.18,90,118.9,94.0,7,Sunday,8,August,Q3,2025,31,True,3745.45,3745.45,2140.26,1070.13,10.0,Small
2025-08-03,BNK007,Innovation Bank,21215.67,201,105.55,180,117.86,97.5,7,Sunday,8,August,Q3,2025,31,True,7425.48,5303.92,4243.13,4243.13,22.0,Large
2025-08-04,BNK001,Premier Bank,103200.51,1208,85.43,726,142.15,97.4,1,Monday,8,August,Q3,2025,32,False,36120.18,25800.13,20640.1,20640.1,15.0,Large
2025-08-04,BNK002,Community First Bank,39073.77,312,125.24,225,173.66,95.9,1,Monday,8,August,Q3,2025,32,False,13675.82,9768.44,7814.75,7814.75,20.0,Medium
2025-08-04,BNK003,Metro Financial,77488.06,748,103.59,488,158.79,92.8,1,Monday,8,August,Q3,2025,32,False,27120.82,19372.02,15497.61,15497.61,12.0,Large
2025-08-04,BNK004,Regional Trust Bank,53133.51,361,147.18,281,189.09,97.8,1,Monday,8,August,Q3,2025,32,False,18596.73,13283.38,10626.7,10626.7,25.0,Medium
2025-08-04,BNK005,Digital Banking Corp,82524.27,854,96.63,537,153.68,93.4,1,Monday,8,August,Q3,2025,32,False,20631.07,20631.07,16504.85,24757.28,18.0,Large
2025-08-04,BNK006,Heritage Bank,30248.64,222,136.26,178,169.94,83.1,1,Monday,8,August,Q3,2025,32,False,10587.03,10587.03,6049.73,3024.86,10.0,Small
2025-08-04,BNK007,Innovation Bank,57783.73,428,135.01,384,150.48,93.9,1,Monday,8,August,Q3,2025,32,False,20224.31,14445.93,11556.75,11556.75,22.0,Large
2025-08-05,BNK001,Premier Bank,72285.54,511,141.46,433,166.94,81.8,2,Tuesday,8,August,Q3,2025,32,False,25299.94,18071.38,14457.11,14457.11,15.0,Large
2025-08-05,BNK002,Community First Bank,71860.16,775,92.72,650,110.55,94.7,2,Tuesday,8,August,Q3,2025,32,False,25151.05,17965.04,14372.03,14372.03,20.0,Medium
2025-08-05,BNK003,Metro Financial,80407.04,613,131.17,445,180.69,96.6,2,Tuesday,8,August,Q3,2025,32,False,28142.46,20101.76,16081.41,16081.41,12.0,Large
2025-08-05,BNK004,Regional Trust Bank,59869.4,425,140.87,262,228.51,97.5,2,Tuesday,8,August,Q3,2025,32,False,20954.29,14967.35,11973.88,11973.88,25.0,Medium
2025-08-05,BNK005,Digital Banking Corp,107472.17,1196,89.86,866,124.1,96.4,2,Tuesday,8,August,Q3,2025,32,False,26868.04,26868.04,21494.43,32241.65,18.0,Large
2025-08-05,BNK006,Heritage Bank,37809.88,252,150.04,161,234.84,97.4,2,Tuesday,8,August,Q3,2025,32,False,13233.46,13233.46,7561.98,3780.99,10.0,Small
2025-08-05,BNK007,Innovation Bank,32506.59,301,108.0,192,169.31,91.1,2,Tuesday,8,August,Q3,2025,32,False,11377.31,8126.65,6501.32,6501.32,22.0,Large
2025-08-06,BNK001,Premier Bank,108469.33,952,113.94,690,157.2,94.9,3,Wednesday,8,August,Q3,2025,32,False,37964.27,27117.33,21693.87,21693.87,15.0,Large
2025-08-06,BNK002,Community First Bank,51722.0,425,121.7,328,157.69,93.3,3,Wednesday,8,August,Q3,2025,32,False,18102.7,12930.5,10344.4,10344.4,20.0,Medium
2025-08-06,BNK003,Metro Financial,105979.5,883,120.02,585,181.16,97.9,3,Wednesday,8,August,Q3,2025,32,False,37092.82,26494.87,21195.9,21195.9,12.0,Large
2025-08-06,BNK004,Regional Trust Bank,35664.14,436,81.8,308,115.79,98.2,3,Wednesday,8,August,Q3,2025,32,False,12482.45,8916.04,7132.83,7132.83,25.0,Medium
2025-08-06,BNK005,Digital Banking Corp,70106.76,544,128.87,418,167.72,98.4,3,Wednesday,8,August,Q3,2025,32,False,17526.69,17526.69,14021.35,21032.03,18.0,Large
2025-08-06,BNK006,Heritage Bank,37561.5,285,131.79,223,168.44,95.9,3,Wednesday,8,August,Q3,2025,32,False,13146.52,13146.52,7512.3,3756.15,10.0,Small
2025-08-06,BNK007,Innovation Bank,65693.43,600,109.49,467,140.67,79.9,3,Wednesday,8,August,Q3,2025,32,False,22992.7,16423.36,13138.69,13138.69,22.0,Large
2025-08-07,BNK001,Premier Bank,81739.05,1015,80.53,760,107.55,87.5,4,Thursday,8,August,Q3,2025,32,False,28608.67,20434.76,16347.81,16347.81,15.0,Large
2025-08-07,BNK002,Community First Bank,68366.26,468,146.08,305,224.15,76.6,4,Thursday,8,August,Q3,2025,32,False,23928.19,17091.56,13673.25,13673.25,20.0,Medium
2025-08-07,BNK003,Metro Financial,77499.77,626,123.8,478,162.13,95.3,4,Thursday,8,August,Q3,2025,32,False,27124.92,19374.94,15499.95,15499.95,12.0,Large
2025-08-07,BNK004,Regional Trust Bank,66938.21,714,93.75,433,154.59,98.9,4,Thursday,8,August,Q3,2025,32,False,23428.37,16734.55,13387.64,13387.64,25.0,Medium
2025-08-07,BNK005,Digital Banking Corp,99920.6,829,120.53,718,139.17,96.8,4,Thursday,8,August,Q3,2025,32,False,24980.15,24980.15,19984.12,29976.18,18.0,Large
2025-08-07,BNK006,Heritage Bank,34929.06,263,132.81,229,152.53,96.6,4,Thursday,8,August,Q3,2025,32,False,12225.17,12225.17,6985.81,3492.91,10.0,Small
2025-08-07,BNK007,Innovation Bank,92781.82,1001,92.69,681,136.24,93.6,4,Thursday,8,August,Q3,2025,32,False,32473.64,23195.46,18556.36,18556.36,22.0,Large
2025-08-08,BNK001,Premier Bank,94790.91,797,118.93,618,153.38,95.4,5,Friday,8,August,Q3,2025,32,False,33176.82,23697.73,18958.18,18958.18,15.0,Large
2025-08-08,BNK002,Community First Bank,63726.99,517,123.26,322,197.91,77.9,5,Friday,8,August,Q3,2025,32,False,22304.45,15931.75,12745.4,12745.4,20.0,Medium
2025-08-08,BNK003,Metro Financial,79830.6,799,99.91,575,138.84,98.5,5,Friday,8,August,Q3,2025,32,False,27940.71,19957.65,15966.12,15966.12,12.0,Large
2025-08-08,BNK004,Regional Trust Bank,66324.81,819,80.98,650,102.04,97.4,5,Friday,8,August,Q3,2025,32,False,23213.68,16581.2,13264.96,13264.96,25.0,Medium
2025-08-08,BNK005,Digital Banking Corp,116504.33,974,119.61,778,149.75,97.4,5,Friday,8,August,Q3,2025,32,False,29126.08,29126.08,23300.87,34951.3,18.0,Large
2025-08-08,BNK006,Heritage Bank,47517.49,327,145.31,294,161.62,97.8,5,Friday,8,August,Q3,2025,32,False,16631.12,16631.12,9503.5,4751.75,10.0,Small
2025-08-08,BNK007,Innovation Bank,98745.65,1183,83.47,791,124.84,99.2,5,Friday,8,August,Q3,2025,32,False,34560.98,24686.41,19749.13,19749.13,22.0,Large
2025-08-09,BNK001,Premier Bank,51052.25,521,97.99,347,147.12,93.1,6,Saturday,8,August,Q3,2025,32,True,17868.29,12763.06,10210.45,10210.45,15.0,Large
2025-08-09,BNK002,Community First Bank,40501.51,318,127.36,213,190.15,98.1,6,Saturday,8,August,Q3,2025,32,True,14175.53,10125.38,8100.3,8100.3,20.0,Medium
2025-08-09,BNK003,Metro Financial,55310.34,415,133.28,287,192.72,95.3,6,Saturday,8,August,Q3,2025,32,True,19358.62,13827.59,11062.07,11062.07,12.0,Large
2025-08-09,BNK004,Regional Trust Bank,36933.57,364,101.47,303,121.89,98.1,6,Saturday,8,August,Q3,2025,32,True,12926.75,9233.39,7386.71,7386.71,25.0,Medium
2025-08-09,BNK005,Digital Banking Corp,61405.16,478,128.46,425,144.48,95.1,6,Saturday,8,August,Q3,2025,32,True,15351.29,15351.29,12281.03,18421.55,18.0,Large
2025-08-09,BNK006,Heritage Bank,22425.05,171,131.14,132,169.89,93.7,6,Saturday,8,August,Q3,2025,32,True,7848.77,7848.77,4485.01,2242.5,10.0,Small
2025-08-09,BNK007,Innovation Bank,35392.75,306,115.66,212,166.95,95.4,6,Saturday,8,August,Q3,2025,32,True,12387.46,8848.19,7078.55,7078.55,22.0,Large
2025-08-10,BNK001,Premier Bank,32225.56,334,96.48,241,133.72,94.2,7,Sunday,8,August,Q3,2025,32,True,11278.95,8056.39,6445.11,6445.11,15.0,Large
2025-08-10,BNK002,Community First Bank,23344.63,248,94.13,207,112.78,99.3,7,Sunday,8,August,Q3,2025,32,True,8170.62,5836.16,4668.93,4668.93,20.0,Medium
2025-08-10,BNK003,Metro Financial,28211.62,197,143.21,168,167.93,93.5,7,Sunday,8,August,Q3,2025,32,True,9874.07,7052.9,5642.32,5642.32,12.0,Large
2025-08-10,BNK004,Regional Trust Bank,13394.34,91,147.19,64,209.29,94.7,7,Sunday,8,August,Q3,2025,32,True,4688.02,3348.59,2678.87,2678.87,25.0,Medium
2025-08-10,BNK005,Digital Banking Corp,29576.91,337,87.77,227,130.29,94.5,7,Sunday,8,August,Q3,2025,32,True,7394.23,7394.23,5915.38,8873.07,18.0,Large
2025-08-10,BNK006,Heritage Bank,10013.03,73,137.16,62,161.5,94.4,7,Sunday,8,August,Q3,2025,32,True,3504.56,3504.56,2002.61,1001.3,10.0,Small
2025-08-10,BNK007,Innovation Bank,18915.21,147,128.67,129,146.63,97.5,7,Sunday,8,August,Q3,2025,32,True,6620.32,4728.8,3783.04,3783.04,22.0,Large
2025-08-11,BNK001,Premier Bank,95713.37,927,103.25,695,137.72,97.2,1,Monday,8,August,Q3,2025,33,False,33499.68,23928.34,19142.67,19142.67,15.0,Large
2025-08-11,BNK002,Community First Bank,53374.21,524,101.86,440,121.31,98.9,1,Monday,8,August,Q3,2025,33,False,18680.97,13343.55,10674.84,10674.84,20.0,Medium
2025-08-11,BNK003,Metro Financial,81282.88,907,89.62,803,101.22,94.6,1,Monday,8,August,Q3,2025,33,False,28449.01,20320.72,16256.58,16256.58,12.0,Large
2025-08-11,BNK004,Regional Trust Bank,70241.15,513,136.92,453,155.06,94.5,1,Monday,8,August,Q3,2025,33,False,24584.4,17560.29,14048.23,14048.23,25.0,Medium
2025-08-11,BNK005,Digital Banking Corp,112818.05,805,140.15,514,219.49,97.6,1,Monday,8,August,Q3,2025,33,False,28204.51,28204.51,22563.61,33845.42,18.0,Large
2025-08-11,BNK006,Heritage Bank,39043.89,399,97.85,343,113.83,93.4,1,Monday,8,August,Q3,2025,33,False,13665.36,13665.36,7808.78,3904.39,10.0,Small
2025-08-11,BNK007,Innovation Bank,90235.32,1077,83.78,878,102.77,95.8,1,Monday,8,August,Q3,2025,33,False,31582.36,22558.83,18047.06,18047.06,22.0,Large
2025-08-12,BNK001,Premier Bank,85265.41,929,91.78,790,107.93,96.4,2,Tuesday,8,August,Q3,2025,33,False,29842.89,21316.35,17053.08,17053.08,15.0,Large
2025-08-12,BNK002,Community First Bank,81674.92,875,93.34,714,114.39,96.1,2,Tuesday,8,August,Q3,2025,33,False,28586.22,20418.73,16334.98,16334.98,20.0,Medium
2025-08-12,BNK003,Metro Financial,72638.93,526,138.1,446,162.87,97.7,2,Tuesday,8,August,Q3,2025,33,False,25423.62,18159.73,14527.79,14527.79,12.0,Large
2025-08-12,BNK004,Regional Trust Bank,84979.38,972,87.43,827,102.76,97.4,2,Tuesday,8,August,Q3,2025,33,False,29742.78,21244.84,16995.88,16995.88,25.0,Medium
2025-08-12,BNK005,Digital Banking Corp,81566.3,576,141.61,470,173.55,92.9,2,Tuesday,8,August,Q3,2025,33,False,20391.57,20391.57,16313.26,24469.89,18.0,Large
2025-08-12,BNK006,Heritage Bank,41064.41,378,108.64,327,125.58,92.4,2,Tuesday,8,August,Q3,2025,33,False,14372.54,14372.54,8212.88,4106.44,10.0,Small
2025-08-12,BNK007,Innovation Bank,73151.96,589,124.2,401,182.42,94.0,2,Tuesday,8,August,Q3,2025,33,False,25603.19,18287.99,14630.39,14630.39,22.0,Large
2025-08-13,BNK001,Premier Bank,92528.49,633,146.17,436,212.22,98.2,3,Wednesday,8,August,Q3,2025,33,False,32384.97,23132.12,18505.7,18505.7,15.0,Large
2025-08-13,BNK002,Community First Bank,53695.1,664,80.87,506,106.12,99.8,3,Wednesday,8,August,Q3,2025,33,False,18793.28,13423.77,10739.02,10739.02,20.0,Medium
2025-08-13,BNK003,Metro Financial,78055.22,737,105.91,521,149.82,94.8,3,Wednesday,8,August,Q3,2025,33,False,27319.33,19513.8,15611.04,15611.04,12.0,Large
2025-08-13,BNK004,Regional Trust Bank,17249.25,121,142.56,90,191.66,96.1,3,Wednesday,8,August,Q3,2025,33,False,6037.24,4312.31,3449.85,3449.85,25.0,Medium
2025-08-13,BNK005,Digital Banking Corp,115796.16,1291,89.69,1155,100.26,76.2,3,Wednesday,8,August,Q3,2025,33,False,28949.04,28949.04,23159.23,34738.85,18.0,Large
2025-08-13,BNK006,Heritage Bank,39584.09,362,109.35,263,150.51,98.3,3,Wednesday,8,August,Q3,2025,33,False,13854.43,13854.43,7916.82,3958.41,10.0,Small
2025-08-13,BNK007,Innovation Bank,98978.25,1056,93.73,893,110.84,97.2,3,Wednesday,8,August,Q3,2025,33,False,34642.39,24744.56,19795.65,19795.65,22.0,Large
2025-08-14,BNK001,Premier Bank,73804.08,753,98.01,621,118.85,80.5,4,Thursday,8,August,Q3,2025,33,False,25831.43,18451.02,14760.82,14760.82,15.0,Large
2025-08-14,BNK002,Community First Bank,36232.06,297,121.99,266,136.21,95.5,4,Thursday,8,August,Q3,2025,33,False,12681.22,9058.01,7246.41,7246.41,20.0,Medium
2025-08-14,BNK003,Metro Financial,78780.55,939,83.9,620,127.07,95.3,4,Thursday,8,August,Q3,2025,33,False,27573.19,19695.14,15756.11,15756.11,12.0,Large
2025-08-14,BNK004,Regional Trust Bank,62367.42,653,95.51,391,159.51,99.3,4,Thursday,8,August,Q3,2025,33,False,21828.6,15591.86,12473.48,12473.48,25.0,Medium
2025-08-14,BNK005,Digital Banking Corp,107532.55,1172,91.75,745,144.34,87.3,4,Thursday,8,August,Q3,2025,33,False,26883.14,26883.14,21506.51,32259.77,18.0,Large
2025-08-14,BNK006,Heritage Bank,38446.47,265,145.08,193,199.2,93.0,4,Thursday,8,August,Q3,2025,33,False,13456.27,13456.27,7689.29,3844.65,10.0,Small
2025-08-14,BNK007,Innovation Bank,37515.29,353,106.28,277,135.43,76.9,4,Thursday,8,August,Q3,2025,33,False,13130.35,9378.82,7503.06,7503.06,22.0,Large
2025-08-15,BNK001,Premier Bank,110891.32,1344,82.51,1207,91.87,93.9,5,Friday,8,August,Q3,2025,33,False,38811.96,27722.83,22178.26,22178.26,15.0,Large
2025-08-15,BNK002,Community First Bank,79274.9,582,136.21,408,194.3,95.6,5,Friday,8,August,Q3,2025,33,False,27746.21,19818.72,15854.98,15854.98,20.0,Medium
2025-08-15,BNK003,Metro Financial,91906.96,722,127.29,543,169.26,98.9,5,Friday,8,August,Q3,2025,33,False,32167.44,22976.74,18381.39,18381.39,12.0,Large
2025-08-15,BNK004,Regional Trust Bank,61358.65,411,149.29,306,200.52,99.9,5,Friday,8,August,Q3,2025,33,False,21475.53,15339.66,12271.73,12271.73,25.0,Medium
2025-08-15,BNK005,Digital Banking Corp,150966.12,1136,132.89,766,197.08,96.3,5,Friday,8,August,Q3,2025,33,False,37741.53,37741.53,30193.22,45289.84,18.0,Large
2025-08-15,BNK006,Heritage Bank,44445.94,426,104.33,256,173.62,95.2,5,Friday,8,August,Q3,2025,33,False,15556.08,15556.08,8889.19,4444.59,10.0,Small
2025-08-15,BNK007,Innovation Bank,75704.35,785,96.44,663,114.18,94.7,5,Friday,8,August,Q3,2025,33,False,26496.52,18926.09,15140.87,15140.87,22.0,Large
2025-08-16,BNK001,Premier Bank,45383.3,471,96.36,292,155.42,93.5,6,Saturday,8,August,Q3,2025,33,True,15884.16,11345.83,9076.66,9076.66,15.0,Large
2025-08-16,BNK002,Community First Bank,34102.24,286,119.24,196,173.99,95.3,6,Saturday,8,August,Q3,2025,33,True,11935.78,8525.56,6820.45,6820.45,20.0,Medium
2025-08-16,BNK003,Metro Financial,53965.51,376,143.53,281,192.05,94.6,6,Saturday,8,August,Q3,2025,33,True,18887.93,13491.38,10793.1,10793.1,12.0,Large
2025-08-16,BNK004,Regional Trust Bank,29958.96,342,87.6,303,98.87,92.5,6,Saturday,8,August,Q3,2025,33,True,10485.64,7489.74,5991.79,5991.79,25.0,Medium
2025-08-16,BNK005,Digital Banking Corp,48105.74,469,102.57,304,158.24,98.3,6,Saturday,8,August,Q3,2025,33,True,12026.44,12026.44,9621.15,14431.72,18.0,Large
2025-08-16,BNK006,Heritage Bank,19313.63,218,88.59,172,112.29,76.2,6,Saturday,8,August,Q3,2025,33,True,6759.77,6759.77,3862.73,1931.36,10.0,Small
2025-08-16,BNK007,Innovation Bank,44920.82,525,85.56,465,96.6,94.0,6,Saturday,8,August,Q3,2025,33,True,15722.29,11230.21,8984.16,8984.16,22.0,Large
2025-08-17,BNK001,Premier Bank,32278.28,230,140.34,149,216.63,98.8,7,Sunday,8,August,Q3,2025,33,True,11297.4,8069.57,6455.66,6455.66,15.0,Large
2025-08-17,BNK002,Community First Bank,20281.91,151,134.32,132,153.65,99.3,7,Sunday,8,August,Q3,2025,33,True,7098.67,5070.48,4056.38,4056.38,20.0,Medium
2025-08-17,BNK003,Metro Financial,23350.52,169,138.17,146,159.94,93.6,7,Sunday,8,August,Q3,2025,33,True,8172.68,5837.63,4670.1,4670.1,12.0,Large
2025-08-17,BNK004,Regional Trust Bank,12176.9,114,106.81,81,150.33,96.4,7,Sunday,8,August,Q3,2025,33,True,4261.91,3044.22,2435.38,2435.38,25.0,Medium
2025-08-17,BNK005,Digital Banking Corp,24269.11,266,91.24,214,113.41,93.3,7,Sunday,8,August,Q3,2025,33,True,6067.28,6067.28,4853.82,7280.73,18.0,Large
2025-08-17,BNK006,Heritage Bank,10837.49,79,137.18,64,169.34,97.2,7,Sunday,8,August,Q3,2025,33,True,3793.12,3793.12,2167.5,1083.75,10.0,Small
2025-08-17,BNK007,Innovation Bank,12245.67,134,91.39,102,120.06,92.7,7,Sunday,8,August,Q3,2025,33,True,4285.98,3061.42,2449.13,2449.13,22.0,Large
2025-08-18,BNK001,Premier Bank,72929.27,880,82.87,600,121.55,99.6,1,Monday,8,August,Q3,2025,34,False,25525.25,18232.32,14585.85,14585.85,15.0,Large
2025-08-18,BNK002,Community First Bank,43293.06,295,146.76,208,208.14,92.3,1,Monday,8,August,Q3,2025,34,False,15152.57,10823.27,8658.61,8658.61,20.0,Medium
2025-08-18,BNK003,Metro Financial,77134.55,527,146.37,338,228.21,98.1,1,Monday,8,August,Q3,2025,34,False,26997.09,19283.64,15426.91,15426.91,12.0,Large
2025-08-18,BNK004,Regional Trust Bank,38015.59,433,87.8,387,98.23,95.1,1,Monday,8,August,Q3,2025,34,False,13305.46,9503.9,7603.12,7603.12,25.0,Medium
2025-08-18,BNK005,Digital Banking Corp,87058.55,702,124.02,461,188.85,93.2,1,Monday,8,August,Q3,2025,34,False,21764.64,21764.64,17411.71,26117.56,18.0,Large
2025-08-18,BNK006,Heritage Bank,40218.18,276,145.72,241,166.88,99.1,1,Monday,8,August,Q3,2025,34,False,14076.36,14076.36,8043.64,4021.82,10.0,Small
2025-08-18,BNK007,Innovation Bank,90721.15,1069,84.87,748,121.28,94.5,1,Monday,8,August,Q3,2025,34,False,31752.4,22680.29,18144.23,18144.23,22.0,Large
