transaction_date,bank_id,bank_name,total_volume,transaction_count,avg_transaction_value,unique_customers,avg_value_per_customer,data_quality_score,day_of_week,day_name,month,month_name,quarter,year,week_number,is_weekend,transfer_volume,deposit_volume,withdrawal_volume,payment_volume,volatility_score,market_segment,volume_7day_avg,volume_7day_std,anomaly_status,z_score
2025-08-10,BNK003,Metro Financial,28211.62,197,143.21,168,167.93,93.5,7,Sunday,8,August,Q3,2025,32,True,9874.07,7052.9,5642.32,5642.32,12.0,Large,72103.84714285714,24299.72837682395,Moderate Anomaly,1.8062846819604652
2025-08-10,BNK004,Regional Trust Bank,13394.34,91,147.19,64,209.29,94.7,7,Sunday,8,August,Q3,2025,32,True,4688.02,3348.59,2678.87,2678.87,25.0,Medium,47465.42571428571,19714.12637371054,Moderate Anomaly,1.7282574468894887
2025-08-10,BNK005,Digital Banking Corp,29576.91,337,87.77,227,130.29,94.5,7,Sunday,8,August,Q3,2025,32,True,7394.23,7394.23,5915.38,8873.07,18.0,Large,81072.88571428573,30189.852511041332,Moderate Anomaly,1.70573790300738
2025-08-10,BNK006,Heritage Bank,10013.03,73,137.16,62,161.5,94.4,7,Sunday,8,August,Q3,2025,32,True,3504.56,3504.56,2002.61,1001.3,10.0,Small,31500.664285714283,12182.537381378961,Moderate Anomaly,1.7638061442403767
2025-08-10,BNK007,Innovation Bank,18915.21,147,128.67,129,146.63,97.5,7,Sunday,8,August,Q3,2025,32,True,6620.32,4728.8,3783.04,3783.04,22.0,Large,57402.74,30592.330501543955,Normal,1.2580777393882294
2025-08-11,BNK001,Premier Bank,95713.37,927,103.25,695,137.72,97.2,1,Monday,8,August,Q3,2025,33,False,33499.68,23928.34,19142.67,19142.67,15.0,Large,76610.85857142857,27014.460152678963,Normal,0.7071217163181797
2025-08-11,BNK002,Community First Bank,53374.21,524,101.86,440,121.31,98.9,1,Monday,8,August,Q3,2025,33,False,18680.97,13343.55,10674.84,10674.84,20.0,Medium,53270.822857142855,17048.01562340287,Normal,0.006064467861891082
2025-08-11,BNK003,Metro Financial,81282.88,907,89.62,803,101.22,94.6,1,Monday,8,August,Q3,2025,33,False,28449.01,20320.72,16256.58,16256.58,12.0,Large,72645.96428571429,24481.518383772578,Normal,0.3527933022328648
2025-08-11,BNK004,Regional Trust Bank,70241.15,513,136.92,453,155.06,94.5,1,Monday,8,August,Q3,2025,33,False,24584.4,17560.29,14048.23,14048.23,25.0,Medium,49909.374285714286,21512.3101076344,Normal,0.9451228442021326
2025-08-11,BNK005,Digital Banking Corp,112818.05,805,140.15,514,219.49,97.6,1,Monday,8,August,Q3,2025,33,False,28204.51,28204.51,22563.61,33845.42,18.0,Large,85400.56857142856,32514.38203479779,Normal,0.8432416583906929
2025-08-11,BNK006,Heritage Bank,39043.89,399,97.85,343,113.83,93.4,1,Monday,8,August,Q3,2025,33,False,13665.36,13665.36,7808.78,3904.39,10.0,Small,32757.12857142857,12481.767196914921,Normal,0.5036755877104733
2025-08-11,BNK007,Innovation Bank,90235.32,1077,83.78,878,102.77,95.8,1,Monday,8,August,Q3,2025,33,False,31582.36,22558.83,18047.06,18047.06,22.0,Large,62038.68142857143,33022.04717726848,Normal,0.8538731236153769
2025-08-12,BNK001,Premier Bank,85265.41,929,91.78,790,107.93,96.4,2,Tuesday,8,August,Q3,2025,33,False,29842.89,21316.35,17053.08,17053.08,15.0,Large,78465.12571428572,27113.37639514847,Normal,0.25080920157664655
2025-08-12,BNK002,Community First Bank,81674.92,875,93.34,714,114.39,96.1,2,Tuesday,8,August,Q3,2025,33,False,28586.22,20418.73,16334.98,16334.98,20.0,Medium,54672.93142857142,19110.54220468497,Normal,1.4129368116415353
2025-08-12,BNK003,Metro Financial,72638.93,526,138.1,446,162.87,97.7,2,Tuesday,8,August,Q3,2025,33,False,25423.62,18159.73,14527.79,14527.79,12.0,Large,71536.2342857143,24246.008959476083,Normal,0.045479473183760076
2025-08-12,BNK004,Regional Trust Bank,84979.38,972,87.43,827,102.76,97.4,2,Tuesday,8,August,Q3,2025,33,False,29742.78,21244.84,16995.88,16995.88,25.0,Medium,53496.514285714286,25223.35918652844,Normal,1.2481630809547535
2025-08-12,BNK005,Digital Banking Corp,81566.3,576,141.61,470,173.55,92.9,2,Tuesday,8,August,Q3,2025,33,False,20391.57,20391.57,16313.26,24469.89,18.0,Large,81699.73,31023.600740840302,Normal,0.004300919197439973
2025-08-12,BNK006,Heritage Bank,41064.41,378,108.64,327,125.58,92.4,2,Tuesday,8,August,Q3,2025,33,False,14372.54,14372.54,8212.88,4106.44,10.0,Small,33222.06142857143,12758.882944514175,Normal,0.614657929344863
2025-08-12,BNK007,Innovation Bank,73151.96,589,124.2,401,182.42,94.0,2,Tuesday,8,August,Q3,2025,33,False,25603.19,18287.99,14630.39,14630.39,22.0,Large,67845.16285714286,30435.964332416395,Normal,0.1743594217977527
2025-08-13,BNK001,Premier Bank,92528.49,633,146.17,436,212.22,98.2,3,Wednesday,8,August,Q3,2025,33,False,32384.97,23132.12,18505.7,18505.7,15.0,Large,76187.86285714286,24738.75345364075,Normal,0.6605275069125334
2025-08-13,BNK002,Community First Bank,53695.1,664,80.87,506,106.12,99.8,3,Wednesday,8,August,Q3,2025,33,False,18793.28,13423.77,10739.02,10739.02,20.0,Medium,54954.80285714286,19074.27996733267,Normal,0.06604196118020049
2025-08-13,BNK003,Metro Financial,78055.22,737,105.91,521,149.82,94.8,3,Wednesday,8,August,Q3,2025,33,False,27319.33,19513.8,15611.04,15611.04,12.0,Large,67547.05142857143,19459.261999461327,Normal,0.5400085867449371
2025-08-13,BNK004,Regional Trust Bank,17249.25,121,142.56,90,191.66,96.1,3,Wednesday,8,August,Q3,2025,33,False,6037.24,4312.31,3449.85,3449.85,25.0,Medium,50865.81571428571,28180.175249728232,Normal,1.192915424278985
2025-08-13,BNK005,Digital Banking Corp,115796.16,1291,89.69,1155,100.26,76.2,3,Wednesday,8,August,Q3,2025,33,False,28949.04,28949.04,23159.23,34738.85,18.0,Large,88226.78714285714,32926.01574809689,Normal,0.8373127519607763
2025-08-13,BNK006,Heritage Bank,39584.09,362,109.35,263,150.51,98.3,3,Wednesday,8,August,Q3,2025,33,False,13854.43,13854.43,7916.82,3958.41,10.0,Small,33511.002857142856,12895.7023482977,Normal,0.47093884294396887
2025-08-13,BNK007,Innovation Bank,98978.25,1056,93.73,893,110.84,97.2,3,Wednesday,8,August,Q3,2025,33,False,34642.39,24744.56,19795.65,19795.65,22.0,Large,72600.13714285714,32569.050356169795,Normal,0.8099134782462534
2025-08-14,BNK001,Premier Bank,73804.08,753,98.01,621,118.85,80.5,4,Thursday,8,August,Q3,2025,33,False,25831.43,18451.02,14760.82,14760.82,15.0,Large,75054.29571428572,24623.523493411605,Normal,0.05077322563605618
2025-08-14,BNK002,Community First Bank,36232.06,297,121.99,266,136.21,95.5,4,Thursday,8,August,Q3,2025,33,False,12681.22,9058.01,7246.41,7246.41,20.0,Medium,50364.20285714285,19175.190553217144,Normal,0.7370014299425992
2025-08-14,BNK003,Metro Financial,78780.55,939,83.9,620,127.07,95.3,4,Thursday,8,August,Q3,2025,33,False,27573.19,19695.14,15756.11,15756.11,12.0,Large,67730.02,19574.12325021393,Normal,0.5645478910468813
2025-08-14,BNK004,Regional Trust Bank,62367.42,653,95.51,391,159.51,99.3,4,Thursday,8,August,Q3,2025,33,False,21828.6,15591.86,12473.48,12473.48,25.0,Medium,50212.84571428572,27796.02524629428,Normal,0.4372774228694696
2025-08-14,BNK005,Digital Banking Corp,107532.55,1172,91.75,745,144.34,87.3,4,Thursday,8,August,Q3,2025,33,False,26883.14,26883.14,21506.51,32259.77,18.0,Large,89314.20857142856,33497.325517814825,Normal,0.5438745077986125
2025-08-14,BNK006,Heritage Bank,38446.47,265,145.08,193,199.2,93.0,4,Thursday,8,August,Q3,2025,33,False,13456.27,13456.27,7689.29,3844.65,10.0,Small,34013.490000000005,13028.016802849683,Normal,0.34026514296714355
2025-08-14,BNK007,Innovation Bank,37515.29,353,106.28,277,135.43,76.9,4,Thursday,8,August,Q3,2025,33,False,13130.35,9378.82,7503.06,7503.06,22.0,Large,64704.91857142858,33545.399805520465,Normal,0.8105322556612983
2025-08-15,BNK001,Premier Bank,110891.32,1344,82.51,1207,91.87,93.9,5,Friday,8,August,Q3,2025,33,False,38811.96,27722.83,22178.26,22178.26,15.0,Large,77354.35428571429,27372.839140138425,Normal,1.2251913490810848
2025-08-15,BNK002,Community First Bank,79274.9,582,136.21,408,194.3,95.6,5,Friday,8,August,Q3,2025,33,False,27746.21,19818.72,15854.98,15854.98,20.0,Medium,52585.33285714286,21713.505767285056,Normal,1.2291689526741154
2025-08-15,BNK003,Metro Financial,91906.96,722,127.29,543,169.26,98.9,5,Friday,8,August,Q3,2025,33,False,32167.44,22976.74,18381.39,18381.39,12.0,Large,69455.21428571429,21276.52904904982,Normal,1.0552353564120638
2025-08-15,BNK004,Regional Trust Bank,61358.65,411,149.29,306,200.52,99.9,5,Friday,8,August,Q3,2025,33,False,21475.53,15339.66,12271.73,12271.73,25.0,Medium,49503.394285714276,27376.4632110644,Normal,0.4330455553328867
2025-08-15,BNK005,Digital Banking Corp,150966.12,1136,132.89,766,197.08,96.3,5,Friday,8,August,Q3,2025,33,False,37741.53,37741.53,30193.22,45289.84,18.0,Large,94237.32142857143,40050.84497474323,Normal,1.4164195189190825
2025-08-15,BNK006,Heritage Bank,44445.94,426,104.33,256,173.62,95.2,5,Friday,8,August,Q3,2025,33,False,15556.08,15556.08,8889.19,4444.59,10.0,Small,33574.69714285714,12539.97311064465,Normal,0.8669271266550583
2025-08-15,BNK007,Innovation Bank,75704.35,785,96.44,663,114.18,94.7,5,Friday,8,August,Q3,2025,33,False,26496.52,18926.09,15140.87,15140.87,22.0,Large,61413.30428571429,30654.352904580985,Normal,0.4661995560229251
2025-08-16,BNK001,Premier Bank,45383.3,471,96.36,292,155.42,93.5,6,Saturday,8,August,Q3,2025,33,True,15884.16,11345.83,9076.66,9076.66,15.0,Large,76544.50428571428,28347.22372848695,Normal,1.0992682946372445
2025-08-16,BNK002,Community First Bank,34102.24,286,119.24,196,173.99,95.3,6,Saturday,8,August,Q3,2025,33,True,11935.78,8525.56,6820.45,6820.45,20.0,Medium,51671.15142857143,22429.94222450603,Normal,0.7832793884496217
2025-08-16,BNK003,Metro Financial,53965.51,376,143.53,281,192.05,94.6,6,Saturday,8,August,Q3,2025,33,True,18887.93,13491.38,10793.1,10793.1,12.0,Large,69263.09571428571,21431.049257763705,Normal,0.7138047946366385
2025-08-16,BNK004,Regional Trust Bank,29958.96,342,87.6,303,98.87,92.5,6,Saturday,8,August,Q3,2025,33,True,10485.64,7489.74,5991.79,5991.79,25.0,Medium,48507.02142857143,28029.328522585918,Normal,0.6617376300550861
2025-08-16,BNK005,Digital Banking Corp,48105.74,469,102.57,304,158.24,98.3,6,Saturday,8,August,Q3,2025,33,True,12026.44,12026.44,9621.15,14431.72,18.0,Large,92337.40428571429,42129.41427737192,Normal,1.0498998157083685
2025-08-16,BNK006,Heritage Bank,19313.63,218,88.59,172,112.29,76.2,6,Saturday,8,August,Q3,2025,33,True,6759.77,6759.77,3862.73,1931.36,10.0,Small,33130.20857142857,13045.982572590998,Normal,1.059067685745385
2025-08-16,BNK007,Innovation Bank,44920.82,525,85.56,465,96.6,94.0,6,Saturday,8,August,Q3,2025,33,True,15722.29,11230.21,8984.16,8984.16,22.0,Large,62774.45714285714,29496.04421179991,Normal,0.6052892047034153
2025-08-17,BNK001,Premier Bank,32278.28,230,140.34,149,216.63,98.8,7,Sunday,8,August,Q3,2025,33,True,11297.4,8069.57,6455.66,6455.66,15.0,Large,76552.03571428571,28333.490053096066,Moderate Anomaly,1.5625944997004637
2025-08-17,BNK002,Community First Bank,20281.91,151,134.32,132,153.65,99.3,7,Sunday,8,August,Q3,2025,33,True,7098.67,5070.48,4056.38,4056.38,20.0,Medium,51233.62,23094.611471542397,Normal,1.3402134969076775
2025-08-17,BNK003,Metro Financial,23350.52,169,138.17,146,159.94,93.6,7,Sunday,8,August,Q3,2025,33,True,8172.68,5837.63,4670.1,4670.1,12.0,Large,68568.65285714286,23004.001202539872,Moderate Anomaly,1.9656638190468503
2025-08-17,BNK004,Regional Trust Bank,12176.9,114,106.81,81,150.33,96.4,7,Sunday,8,August,Q3,2025,33,True,4261.91,3044.22,2435.38,2435.38,25.0,Medium,48333.101428571434,28286.11300416953,Normal,1.2782315273661606
2025-08-17,BNK005,Digital Banking Corp,24269.11,266,91.24,214,113.41,93.3,7,Sunday,8,August,Q3,2025,33,True,6067.28,6067.28,4853.82,7280.73,18.0,Large,91579.14714285715,43473.58134707244,Moderate Anomaly,1.548297496023752
2025-08-17,BNK006,Heritage Bank,10837.49,79,137.18,64,169.34,97.2,7,Sunday,8,August,Q3,2025,33,True,3793.12,3793.12,2167.5,1083.75,10.0,Small,33247.98857142857,12803.972163674367,Moderate Anomaly,1.7502770456662264
2025-08-17,BNK007,Innovation Bank,12245.67,134,91.39,102,120.06,92.7,7,Sunday,8,August,Q3,2025,33,True,4285.98,3061.42,2449.13,2449.13,22.0,Large,61821.66571428572,31207.023340139735,Moderate Anomaly,1.5886166128032813
2025-08-18,BNK001,Premier Bank,72929.27,880,82.87,600,121.55,99.6,1,Monday,8,August,Q3,2025,34,False,25525.25,18232.32,14585.85,14585.85,15.0,Large,73297.16428571429,27044.80336783562,Normal,0.013603141450524263
2025-08-18,BNK002,Community First Bank,43293.06,295,146.76,208,208.14,92.3,1,Monday,8,August,Q3,2025,34,False,15152.57,10823.27,8658.61,8658.61,20.0,Medium,49793.45571428571,23252.66411082666,Normal,0.2795548795313766
2025-08-18,BNK003,Metro Financial,77134.55,527,146.37,338,228.21,98.1,1,Monday,8,August,Q3,2025,34,False,26997.09,19283.64,15426.91,15426.91,12.0,Large,67976.03428571428,22672.924648069275,Normal,0.4039406409382487
2025-08-18,BNK004,Regional Trust Bank,38015.59,433,87.8,387,98.23,95.1,1,Monday,8,August,Q3,2025,34,False,13305.46,9503.9,7603.12,7603.12,25.0,Medium,43729.450000000004,26704.426405398317,Normal,0.21396677514275114
2025-08-18,BNK005,Digital Banking Corp,87058.55,702,124.02,461,188.85,93.2,1,Monday,8,August,Q3,2025,34,False,21764.64,21764.64,17411.71,26117.56,18.0,Large,87899.21857142857,42454.417388457725,Normal,0.019801674905498216
2025-08-18,BNK006,Heritage Bank,40218.18,276,145.72,241,166.88,99.1,1,Monday,8,August,Q3,2025,34,False,14076.36,14076.36,8043.64,4021.82,10.0,Small,33415.74428571428,12899.898709759791,Normal,0.5273247385376088
2025-08-18,BNK007,Innovation Bank,90721.15,1069,84.87,748,121.28,94.5,1,Monday,8,August,Q3,2025,34,False,31752.4,22680.29,18144.23,18144.23,22.0,Large,61891.07,31281.199246885728,Normal,0.921642414424704
2025-08-19,BNK001,Premier Bank,96492.26,775,124.51,547,176.4,85.1,2,Tuesday,8,August,Q3,2025,34,False,33772.29,24123.06,19298.45,19298.45,15.0,Large,74901.0,28181.83774454092,Normal,0.766140952045699
2025-08-19,BNK002,Community First Bank,61518.22,689,89.29,454,135.5,80.1,2,Tuesday,8,August,Q3,2025,34,False,21531.38,15379.55,12303.64,12303.64,20.0,Medium,46913.927142857145,19609.176714420075,Normal,0.7447682822095862
2025-08-19,BNK003,Metro Financial,92486.72,739,125.15,576,160.57,97.6,2,Tuesday,8,August,Q3,2025,34,False,32370.35,23121.68,18497.34,18497.34,12.0,Large,70811.43285714286,24519.121092568876,Normal,0.8840156652036915
2025-08-19,BNK004,Regional Trust Bank,68726.63,728,94.4,539,127.51,98.4,2,Tuesday,8,August,Q3,2025,34,False,24054.32,17181.66,13745.33,13745.33,25.0,Medium,41407.62857142858,22964.917583030485,Normal,1.1895971901400733
2025-08-19,BNK005,Digital Banking Corp,90750.42,979,92.7,619,146.61,99.1,2,Tuesday,8,August,Q3,2025,34,False,22687.6,22687.6,18150.08,27225.13,18.0,Large,89211.23571428572,42367.91062394623,Normal,0.03632901087277912
2025-08-19,BNK006,Heritage Bank,40665.83,497,81.82,401,101.41,94.5,2,Tuesday,8,August,Q3,2025,34,False,14233.04,14233.04,8133.17,4066.58,10.0,Small,33358.80428571429,12861.332751331112,Normal,0.5681390766854593
2025-08-19,BNK007,Innovation Bank,54462.64,649,83.92,508,107.21,93.9,2,Tuesday,8,August,Q3,2025,34,False,19061.92,13615.66,10892.53,10892.53,22.0,Large,59221.16714285715,30955.76364682061,Normal,0.15372023113847127
2025-08-20,BNK001,Premier Bank,80226.13,888,90.34,612,131.09,92.7,3,Wednesday,8,August,Q3,2025,34,False,28079.15,20056.53,16045.23,16045.23,15.0,Large,73143.52,27268.123410928572,Normal,0.2597395461823903
2025-08-20,BNK002,Community First Bank,64862.23,451,143.82,271,239.34,95.9,3,Wednesday,8,August,Q3,2025,34,False,22701.78,16215.56,12972.45,12972.45,20.0,Medium,48509.23142857143,20677.93174815956,Normal,0.7908430480666457
2025-08-20,BNK003,Metro Financial,77385.54,534,144.92,346,223.66,99.7,3,Wednesday,8,August,Q3,2025,34,False,27084.94,19346.39,15477.11,15477.11,12.0,Large,70715.7642857143,24487.43269563037,Normal,0.2723754587583157
2025-08-20,BNK004,Regional Trust Bank,44165.77,467,94.57,384,115.02,96.4,3,Wednesday,8,August,Q3,2025,34,False,15458.02,11041.44,8833.15,8833.15,25.0,Medium,45252.845714285715,20350.286084728552,Normal,0.053418203054230846
2025-08-20,BNK005,Digital Banking Corp,101492.79,864,117.47,569,178.37,93.3,3,Wednesday,8,August,Q3,2025,34,False,25373.2,25373.2,20298.56,30447.84,18.0,Large,87167.89714285715,41200.91190860857,Normal,0.34768387867040823
2025-08-20,BNK006,Heritage Bank,39586.03,274,144.47,191,207.26,95.0,3,Wednesday,8,August,Q3,2025,34,False,13855.11,13855.11,7917.21,3958.6,10.0,Small,33359.08142857143,12861.489274686715,Normal,0.48415455150159875
2025-08-20,BNK007,Innovation Bank,60288.36,411,146.69,337,178.9,96.8,3,Wednesday,8,August,Q3,2025,34,False,21100.92,15072.09,12057.67,12057.67,22.0,Large,53694.04,25678.217551906942,Normal,0.2568059868902499
2025-08-21,BNK001,Premier Bank,106090.64,748,141.83,459,231.13,94.1,4,Thursday,8,August,Q3,2025,34,False,37131.72,26522.66,21218.13,21218.13,15.0,Large,77755.88571428573,29992.949950853348,Normal,0.9447138188188821
2025-08-21,BNK002,Community First Bank,46808.54,354,132.23,310,151.0,95.4,4,Thursday,8,August,Q3,2025,34,False,16382.99,11702.14,9361.71,9361.71,20.0,Medium,50020.15714285715,20006.85010081684,Normal,0.16052587622106607
2025-08-21,BNK003,Metro Financial,79092.15,760,104.07,675,117.17,95.6,4,Thursday,8,August,Q3,2025,34,False,27682.25,19773.04,15818.43,15818.43,12.0,Large,70760.27857142857,24504.813671684584,Normal,0.34000958098281464
2025-08-21,BNK004,Regional Trust Bank,24352.27,169,144.1,130,187.33,98.1,4,Thursday,8,August,Q3,2025,34,False,8523.3,6088.07,4870.45,4870.45,25.0,Medium,39822.11,20092.619050288973,Normal,0.7699265069068988
2025-08-21,BNK005,Digital Banking Corp,96110.95,702,136.91,493,194.95,95.5,4,Thursday,8,August,Q3,2025,34,False,24027.74,24027.74,19222.19,28833.29,18.0,Large,85536.23999999999,40479.85883085644,Normal,0.2612338655672203
2025-08-21,BNK006,Heritage Bank,34585.01,255,135.63,224,154.4,97.0,4,Thursday,8,August,Q3,2025,34,False,12104.75,12104.75,6917.0,3458.5,10.0,Small,32807.444285714286,12688.568948737378,Normal,0.14009189857951626
2025-08-21,BNK007,Innovation Bank,87865.85,666,131.93,560,156.9,98.8,4,Thursday,8,August,Q3,2025,34,False,30753.05,21966.46,17573.17,17573.17,22.0,Large,60886.97714285714,27386.180741949418,Normal,0.9851272476200871
2025-08-22,BNK001,Premier Bank,98990.88,915,108.19,733,135.05,95.6,5,Friday,8,August,Q3,2025,34,False,34646.81,24747.72,19798.18,19798.18,15.0,Large,76055.82285714286,28077.864239498143,Normal,0.8168376678235224
2025-08-22,BNK002,Community First Bank,78893.02,595,132.59,420,187.84,97.1,5,Friday,8,August,Q3,2025,34,False,27612.56,19723.26,15778.6,15778.6,20.0,Medium,49965.602857142854,19914.089243876762,Normal,1.4526106008966406
2025-08-22,BNK003,Metro Financial,104033.99,880,118.22,581,179.06,94.3,5,Friday,8,August,Q3,2025,34,False,36411.9,26008.5,20806.8,20806.8,12.0,Large,72492.71142857142,26589.044830727682,Normal,1.1862509079294885
2025-08-22,BNK004,Regional Trust Bank,52864.32,399,132.49,297,177.99,93.7,5,Friday,8,August,Q3,2025,34,False,18502.51,13216.08,10572.86,10572.86,25.0,Medium,38608.63428571429,18789.39889560327,Normal,0.7587089823092504
2025-08-22,BNK005,Digital Banking Corp,116930.28,1032,113.3,897,130.36,96.2,5,Friday,8,August,Q3,2025,34,False,29232.57,29232.57,23386.06,35079.08,18.0,Large,80673.97714285714,32585.117195482402,Normal,1.1126644915725339
2025-08-22,BNK006,Heritage Bank,45568.74,351,129.83,237,192.27,95.6,5,Friday,8,August,Q3,2025,34,False,15949.06,15949.06,9113.75,4556.87,10.0,Small,32967.84428571429,12866.07088752671,Normal,0.9793895762304498
2025-08-22,BNK007,Innovation Bank,81407.37,1016,80.13,621,131.09,99.8,5,Friday,8,August,Q3,2025,34,False,28492.58,20351.84,16281.47,16281.47,22.0,Large,61701.694285714286,27978.87003391475,Normal,0.704305631013667
2025-08-23,BNK001,Premier Bank,51275.27,528,97.11,421,121.79,98.7,6,Saturday,8,August,Q3,2025,34,True,17946.34,12818.82,10255.05,10255.05,15.0,Large,76897.53285714285,27075.547310335,Normal,0.9463248355966783
2025-08-23,BNK002,Community First Bank,30947.11,236,131.13,184,168.19,97.9,6,Saturday,8,August,Q3,2025,34,True,10831.49,7736.78,6189.42,6189.42,20.0,Medium,49514.87,20363.61285536363,Normal,0.9118106954733912
2025-08-23,BNK003,Metro Financial,49604.59,370,134.07,330,150.32,96.6,6,Saturday,8,August,Q3,2025,34,True,17361.61,12401.15,9920.92,9920.92,12.0,Large,71869.72285714286,27140.854618379086,Normal,0.8203548919224337
2025-08-23,BNK004,Regional Trust Bank,42520.99,501,84.87,435,97.75,93.0,6,Saturday,8,August,Q3,2025,34,True,14882.35,10630.25,8504.2,8504.2,25.0,Medium,40403.21,18421.885594651685,Normal,0.11496000173917273
2025-08-23,BNK005,Digital Banking Corp,45149.94,438,103.08,369,122.36,81.7,6,Saturday,8,August,Q3,2025,34,True,11287.49,11287.49,9029.99,13544.98,18.0,Large,80251.72,33092.693585671324,Normal,1.0607108759257535
2025-08-23,BNK006,Heritage Bank,24115.5,232,103.95,199,121.18,92.7,6,Saturday,8,August,Q3,2025,34,True,8440.43,8440.43,4823.1,2411.55,10.0,Small,33653.82571428571,12123.304819282115,Normal,0.7867760364414005
2025-08-23,BNK007,Innovation Bank,42370.72,315,134.51,269,157.51,93.5,6,Saturday,8,August,Q3,2025,34,True,14829.75,10592.68,8474.14,8474.14,22.0,Large,61337.39428571429,28249.079140921138,Normal,0.6714085861382818
2025-08-24,BNK001,Premier Bank,22106.88,170,130.04,129,171.37,97.1,7,Sunday,8,August,Q3,2025,34,True,7737.41,5526.72,4421.38,4421.38,15.0,Large,75444.47571428571,29985.74623184756,Moderate Anomaly,1.7787649939368988
2025-08-24,BNK002,Community First Bank,19231.1,205,93.81,136,141.41,92.3,7,Sunday,8,August,Q3,2025,34,True,6730.88,4807.77,3846.22,3846.22,20.0,Medium,49364.75428571428,20617.32040096529,Normal,1.4615698693950279
2025-08-24,BNK003,Metro Financial,26137.51,186,140.52,148,176.6,91.2,7,Sunday,8,August,Q3,2025,34,True,9148.13,6534.38,5227.5,5227.5,12.0,Large,72267.86428571428,26318.4617307394,Moderate Anomaly,1.7527754759251382
2025-08-24,BNK004,Regional Trust Bank,8599.29,65,132.3,57,150.86,96.2,7,Sunday,8,August,Q3,2025,34,True,3009.75,2149.82,1719.86,1719.86,25.0,Medium,39892.12285714286,19361.178914913537,Moderate Anomaly,1.6162669119822348
2025-08-24,BNK005,Digital Banking Corp,26448.42,261,101.33,198,133.58,96.5,7,Sunday,8,August,Q3,2025,34,True,6612.11,6612.11,5289.68,7934.53,18.0,Large,80563.05,32482.872913856194,Moderate Anomaly,1.6659434694557564
2025-08-24,BNK006,Heritage Bank,11192.16,91,122.99,59,189.7,95.0,7,Sunday,8,August,Q3,2025,34,True,3917.26,3917.26,2238.43,1119.22,10.0,Small,33704.49285714286,12012.288149815207,Moderate Anomaly,1.8741086274632184
2025-08-24,BNK007,Innovation Bank,23251.61,177,131.37,155,150.01,98.1,7,Sunday,8,August,Q3,2025,34,True,8138.06,5812.9,4650.32,4650.32,22.0,Large,62909.67142857143,25203.465427317304,Moderate Anomaly,1.57351621121067
2025-08-25,BNK001,Premier Bank,91170.42,750,121.56,493,184.93,97.3,1,Monday,8,August,Q3,2025,35,False,31909.65,22792.6,18234.08,18234.08,15.0,Large,78050.35428571429,30518.61373127763,Normal,0.4299037246517963
2025-08-25,BNK002,Community First Bank,85894.6,751,114.37,569,150.96,94.7,1,Monday,8,August,Q3,2025,35,False,30063.11,21473.65,17178.92,17178.92,20.0,Medium,55450.68857142857,24456.551223876173,Normal,1.244816210997485
2025-08-25,BNK003,Metro Financial,96946.77,833,116.38,549,176.59,98.4,1,Monday,8,August,Q3,2025,35,False,33931.37,24236.69,19389.35,19389.35,12.0,Large,75098.18142857144,27944.16295264326,Normal,0.7818659162722172
2025-08-25,BNK004,Regional Trust Bank,79966.52,722,110.76,493,162.2,96.5,1,Monday,8,August,Q3,2025,35,False,27988.28,19991.63,15993.3,15993.3,25.0,Medium,45885.11285714286,24495.42787498159,Normal,1.391337490277775
2025-08-25,BNK005,Digital Banking Corp,85196.36,816,104.41,717,118.82,99.4,1,Monday,8,August,Q3,2025,35,False,21299.09,21299.09,17039.27,25558.91,18.0,Large,80297.02285714285,32428.389940110952,Normal,0.15108172659528568
2025-08-25,BNK006,Heritage Bank,28565.7,217,131.64,132,216.41,95.8,1,Monday,8,August,Q3,2025,35,False,9998.0,9998.0,5713.14,2856.57,10.0,Small,32039.852857142858,11764.01495445288,Normal,0.29532033668724905
2025-08-25,BNK007,Innovation Bank,72450.77,699,103.65,612,118.38,92.1,1,Monday,8,August,Q3,2025,35,False,25357.77,18112.69,14490.15,14490.15,22.0,Large,60299.61714285715,22661.110429088,Normal,0.5362117136830828
2025-08-26,BNK001,Premier Bank,112185.61,984,114.01,615,182.42,99.8,2,Tuesday,8,August,Q3,2025,35,False,39264.96,28046.4,22437.12,22437.12,15.0,Large,80292.26142857142,32604.303057823217,Normal,0.9781944584083342
2025-08-26,BNK002,Community First Bank,72368.75,622,116.35,487,148.6,93.9,2,Tuesday,8,August,Q3,2025,35,False,25329.06,18092.19,14473.75,14473.75,20.0,Medium,57000.764285714286,25236.627179625786,Normal,0.6089556106250484
2025-08-26,BNK003,Metro Financial,54713.31,641,85.36,405,135.09,98.7,2,Tuesday,8,August,Q3,2025,35,False,19149.66,13678.33,10942.66,10942.66,12.0,Large,69701.98,27672.508136080334,Normal,0.5416447951263685
2025-08-26,BNK004,Regional Trust Bank,45496.56,470,96.8,309,147.24,96.0,2,Tuesday,8,August,Q3,2025,35,False,15923.8,11374.14,9099.31,9099.31,25.0,Medium,42566.53142857143,22366.198863908812,Normal,0.13100252703898685
2025-08-26,BNK005,Digital Banking Corp,81447.42,986,82.6,607,134.18,98.7,2,Tuesday,8,August,Q3,2025,35,False,20361.86,20361.86,16289.48,24434.23,18.0,Large,78968.02285714285,32117.72371398523,Normal,0.07719716269237141
